Neo Reference ID,Absolute Magnitude,Est Dia in KM(min),Close Approach Date,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Mean Anomaly,Orbiting Body_Earth,Equinox_J2000,Hazardous
2162120,20.6,0.2016299194,908409600,15.3670938881,11862562.0,49,1502605290,0,0.01201,5.533,2458000.5,0.5708737431152491,2.131566790345682,217.939866136988,0.4668798011893181,278.7177760446532,181.1550925575777,1.0,1.0,1
2405212,18.1,0.6376097899,1273881600,19.925263691,24119926.0,52,1502864505,0,0.00139343,4.488,2458000.5,0.7312399986355975,5.038568661333656,0.1382297741355882,0.3689913224004636,120.6883820900143,225.6222850635628,1.0,1.0,1
2085774,19.2,0.3841978911,1239753600,7.3508042692,57707012.0,138,1491470917,0,0.0371195,4.66,2455670.5,0.3291068038481656,13.58936740086063,64.69324536867637,0.9417214145152693,50.04301234482033,135.4284144516947,1.0,1.0,1
2385252,19.3,0.3669061375,950572800,30.0483744976,55245736.0,29,1491470532,0,0.0289041,5.509,2458000.5,0.1836939533965696,50.06224641263285,155.4809431198817,0.859549041982544,101.9155473600335,19.86718164170532,1.0,1.0,1
2417816,20.2,0.2424124811,1182470400,8.8320979401,42366436.0,41,1491470476,0,0.027811,5.069,2458000.5,0.2656969850166766,16.32800943786515,156.4374425908387,0.9180347760758903,135.4052189802109,98.91995582204966,1.0,1.0,1
3646046,21.3,0.1460679643,793411200,19.223165458,15266183.0,13,1491468306,4,0.0140066,5.149,2458000.5,0.2494248827236086,35.2402424959676,149.1565598893367,0.8886760131226273,55.21650962102305,141.0296511750646,1.0,1.0,1
3661493,21.3,0.1460679643,1083974400,21.2347626229,65547812.0,20,1506408610,0,0.0220841,3.202,2458000.5,0.7566042791455546,6.88479271209259,332.4316092404369,0.5373838606176795,284.3482900119051,12.22187241569475,1.0,1.0,1
3553279,21.8,0.1160259082,1295654400,8.5694625908,24559884.0,19,1491468918,4,0.0214322,4.936,2458000.5,0.4390606453326319,5.530381518658426,263.408976083536,0.7212644983114044,285.7720982525778,161.1744889705962,1.0,1.0,1
3485260,21.7,0.1214940408,1373846400,9.6886612629,6840331.5,25,1491469117,0,0.0432045,4.864,2458000.5,0.371624736047211,3.059095690667383,62.43161537718095,0.8323314589836212,162.7854965171327,290.6937519396312,1.0,1.0,1
3522123,20.8,0.1838886721,1465948800,12.973371789,43099156.0,26,1464848196,0,0.0358855,6.471,2457600.5,0.4369869334763042,16.92122311377372,120.5271704378896,0.509204095533785,242.3052675059344,355.94241173381,1.0,1.0,1
3553283,20.9,0.1756123185,866332800,22.3867957528,49845204.0,31,1491468917,2,0.000867375,3.967,2458000.5,0.5281969210979273,2.97675503354987,304.0252313577493,0.8224037231700106,237.1733062697085,301.2120127342913,1.0,1.0,1
3515377,21.1,0.160160338,868924800,10.4492549573,7020477.0,49,1491469074,2,0.0104914,3.455,2458000.5,0.5631917932432755,3.190130902757727,57.21306985904683,0.9524071648488392,200.9676144278862,92.10764014353516,1.0,1.0,1
3508146,21.7,0.1214940408,1331164800,19.6848496637,31915100.0,15,1491469098,1,0.0175511,3.952,2458000.5,0.7457495070819262,11.93390056675077,154.4962738331342,0.4100574659678637,116.7608312939288,220.6181750542141,1.0,1.0,1
3744785,19.3,0.3669061375,1470614400,23.0659593455,8722862.0,30,1491467289,1,0.0093516,3.921,2458000.5,0.5747896241187695,34.11630632398105,138.5655357867285,0.7005707970543673,100.2702361343184,205.7621312515122,1.0,1.0,1
3653699,21.2,0.1529519353,880156800,18.6805604869,31162656.0,23,1491468218,6,0.0427117,3.99,2458000.5,0.514366216432064,5.517703356359908,261.2471457965653,0.8409772997197794,87.11060288394064,263.6200267266051,1.0,1.0,1
2446791,18.3,0.5815070396,903744000,14.4679123035,34479976.0,50,1491470420,0,0.0271242,3.247,2458000.5,0.7051563927770607,7.306244416940888,21.55620932883063,0.6599405221968772,246.8813840863509,259.0746243658113,1.0,1.0,1
3666783,20.3,0.2315021222,1394841600,10.6005475598,22735972.0,13,1491468109,2,0.0449381,7.609,2458000.5,0.2710734108752346,19.1976308267857,358.6587800949906,0.5482644200232192,347.4623459991788,296.4561445080394,1.0,1.0,1
3608936,20.1,0.2538370294,1006387200,10.4917310696,24236808.0,26,1491468534,0,0.0153549,3.647,2458000.5,0.5722897136644658,7.883956698325437,140.4855051008781,0.8401967864506545,313.4240841041482,255.0829185097833,1.0,1.0,1
3591611,21.1,0.160160338,1008979200,14.2519115825,56166132.0,29,1491468704,0,0.0251613,5.265,2458000.5,0.298940661947774,28.05590626610807,92.84124882123471,0.8164137549006482,267.3293825244826,252.1847743835131,1.0,1.0,1
3555763,20.855,0.1792895498,1295654400,29.7315687121,25424664.0,18,1500181923,2,0.0232265,3.116,2458000.5,0.7834519376266729,3.645732139808849,135.2521701681674,0.4903293407650659,240.079050586485,350.0280342178712,1.0,1.0,1
2175706,18.4,0.5553349116,884822400,9.2916768694,57664444.0,143,1491470756,0,0.028314,5.779,2458000.5,0.3498175834077441,1.991106291938947,299.7065641824987,0.6853109182904454,24.02903301999085,184.7881760388938,1.0,1.0,1
2465617,21.4,0.1394938229,1000512000,6.5715412795,4913150.0,22,1491470371,0,0.0321026,5.128,2458000.5,0.2297965278374581,9.111115273964812,358.4847390397616,0.9566387158543652,21.731253400944,176.818566282719,1.0,1.0,1
3740808,20.3,0.2315021222,879552000,10.2405041226,4501208.0,22,1491467338,4,0.0340857,3.276,2458000.5,0.6071770830011158,7.519662740125911,57.75195890545618,0.9215888168392028,17.42766291524056,174.8002146441472,1.0,1.0,1
2207398,20.4,0.2210828104,1331769600,12.8798146355,30734330.0,71,1491470730,0,0.0102349,3.46,2458000.5,0.639082740602857,2.593186665264945,125.9879237920386,0.7555494739483886,79.57092377239239,283.7283292851895,1.0,1.0,1
3605960,20.3,0.2315021222,1442275200,14.2560533599,38150552.0,53,1491468567,0,0.0109273,3.431,2458000.5,0.6479373645796841,3.174455438902665,245.603050937812,0.7442617578581845,124.0217322379122,227.1167984783599,1.0,1.0,1
3651153,20.1,0.2538370294,1381190400,18.9400796499,47802536.0,16,1491468253,2,0.0317864,4.423,2458000.5,0.3616505825363872,31.96427836512995,35.40656886889042,0.9258171476285758,330.0594574875199,97.42282443873631,1.0,1.0,1
3601341,21.9,0.1108038821,1327190400,4.8991961885,22764846.0,24,1495001864,0,0.0286286,5.449,2458000.5,0.1507699153045407,9.020639970487228,167.6137688391711,0.975144314603439,238.8674603003427,262.5621254522816,1.0,1.0,1
2005604,17.2,0.9650614696,1024704000,10.5095688787,11489707.0,146,1496038707,0,0.0331798,6.372,2458000.5,0.4061499819246546,4.713586625633988,311.9598155095754,0.5515659335973813,82.5861756257242,286.359312905382,1.0,1.0,1
3685808,19.7,0.3051792326,1247616000,25.2293443779,35046800.0,13,1501049953,2,0.0189675,4.632,2458000.5,0.5869499138225225,6.439916738771519,111.8284333226164,0.5644125962840197,68.62105278617175,66.70230591485732,1.0,1.0,1
2230111,19.1,0.4023045798,1446940800,7.4978474143,64280548.0,113,1491470710,0,0.0423433,7.026,2458000.5,0.3691459782374203,17.50753782837232,297.7973710117565,0.5192998720571724,30.57114985389649,210.5734791932989,1.0,1.0,1
2033342,17.9,0.6991252322,818985600,24.0740291824,65922180.0,167,1491470959,0,0.010566,7.912,2454724.5,0.4179262386660452,7.341854914201308,82.00123323283424,0.4182186532193219,167.2965171869824,241.1948950677448,1.0,1.0,1
3748270,21.3,0.1460679643,924134400,25.4807017604,32200928.0,37,1502345984,3,0.00531978,2.933,2458000.5,0.6888743640988214,22.4562587798938,35.96952498460232,0.8170439887632035,238.3267580414721,105.9981141832157,1.0,1.0,1
3685808,19.7,0.3051792326,1141776000,19.6328445247,64181324.0,13,1501049953,2,0.0189675,4.632,2458000.5,0.5869499138225225,6.439916738771519,111.8284333226164,0.5644125962840197,68.62105278617175,66.70230591485732,1.0,1.0,1
3445082,22.0,0.1058168859,984614400,22.618323792,68877744.0,12,1491469290,5,0.0100462,6.37,2458000.5,0.2657082521539904,5.553633080143872,17.61988723056944,0.6877639289659296,292.4011018560315,355.8626854473442,1.0,1.0,1
3714452,20.6,0.2016299194,1426377600,14.4249271408,60947380.0,17,1491467688,3,0.0281473,6.681,2458000.5,0.6205252129223062,4.559941010630234,293.9197687415524,0.3266291342534523,63.07430147068387,208.8110788964757,1.0,1.0,1
3394543,20.9,0.1756123185,1365379200,20.0196719059,71696352.0,34,1506408610,0,0.0337336,5.148,2458000.5,0.523263108804333,23.27720540354022,65.77208245525733,0.5635739270145939,110.1549531441406,164.4894216808606,1.0,1.0,1
2446862,20.3,0.2315021222,789523200,7.5907111617,7622911.5,22,1491470419,0,0.0430579,4.557,2458000.5,0.3482482617619956,4.237961002947924,259.4759789450263,0.950790956866954,248.4150381128607,292.8936537794408,1.0,1.0,1
3555763,20.855,0.1792895498,1295654400,29.7315687121,25424664.0,18,1500181923,2,0.0232265,3.116,2458000.5,0.7834519376266729,3.645732139808849,135.2521701681674,0.4903293407650659,240.079050586485,350.0280342178712,1.0,1.0,1
2385186,17.7,0.7665755735,1436918400,12.4451634494,9725639.0,207,1491470533,0,0.0197655,5.547,2458000.5,0.07577564101669712,24.09537414994134,290.3703529147948,1.021513918573853,37.01945114016802,269.6292888482229,1.0,1.0,1
2433953,20.8,0.1838886721,1432252800,12.4137060271,29008252.0,77,1506408711,0,0.000135863,5.719,2458000.5,0.2008474662273823,7.191869414357382,250.6909120294943,0.8600543240375536,84.60446236258967,316.193455013807,1.0,1.0,1
3390647,22.0,0.1058168859,807840000,16.0610662796,73313632.0,22,1491469530,1,0.013789,6.449,2458000.5,0.5146651431643737,8.805309986974386,211.1157354680615,0.4397834901936297,44.6338158622501,238.5895014705892,1.0,1.0,1
3623580,21.4,0.1394938229,1087862400,23.211074529,45151316.0,25,1491468443,2,0.0312601,5.457,2458000.5,0.2284925349826342,33.588791971512,105.2360687507365,0.852343988331891,253.4567752721008,85.72226665956539,1.0,1.0,1
3147555,21.4,0.1394938229,905212800,19.3288245002,36841752.0,30,1491470063,2,0.00821447,4.162,2458000.5,0.500204618581255,4.420352694024873,314.5558551777094,0.8137844389224318,112.5073822807987,28.73173075901091,1.0,1.0,1
2202683,19.8,0.2914439045,1166140800,12.0142109965,10061923.0,29,1491470734,1,0.0438023,8.746,2458000.5,0.5624434260761629,3.431653857178485,193.3116626398206,0.2787127073307078,56.33773299046934,256.8947441033764,1.0,1.0,1
3606252,20.6,0.2016299194,994550400,18.6806202512,71716536.0,64,1491468565,1,0.0367835,4.118,2458000.5,0.3836068966139597,4.835215901038818,160.9186993500462,1.045627499424735,179.8823533698328,98.1010304012944,1.0,1.0,1
2434326,18.4,0.5553349116,1208217600,20.0876215225,50526684.0,33,1491470449,1,0.03814,8.751,2458000.5,0.5311980211575074,18.94493054984403,37.03187445787724,0.2977907292345986,352.9927365644639,315.5396229787827,1.0,1.0,1
3562322,19.5,0.3346223745,1365984000,34.4794754718,57555416.0,19,1491468827,1,0.0224044,7.088,2458000.5,0.5188752905247173,49.33541137159654,10.84028140146627,0.3761068015282336,37.5336601029919,200.3176864276348,1.0,1.0,1
3708362,20.7,0.1925550782,1264118400,32.7351689828,67390472.0,49,1505456542,0,0.0247463,5.893,2458000.5,0.5684761302700544,4.171720815829707,120.2201070193547,0.4341545055473321,143.1647508662946,148.4918772501308,1.0,1.0,1
2162474,18.5,0.5303407233,1103068800,29.3603669338,12988690.0,54,1491470790,0,0.00526247,4.771,2458000.5,0.3575493930281631,50.70906969070929,80.86779590968979,0.7972017112634718,285.2651386435967,109.3392751985449,1.0,1.0,1
2342866,20.1,0.2538370294,1344384000,18.3362735438,59055496.0,51,1491470596,0,0.00642268,4.257,2458000.5,0.5954787190355827,3.409880578112312,232.63797902956,0.6217753891094452,83.90766674691358,238.1159270019076,1.0,1.0,1
2136849,17.7,0.7665755735,1181865600,12.6302854881,42953912.0,88,1491470880,0,0.0196183,4.354,2458000.5,0.5783481357003427,7.789457784277946,110.79376233939,0.6288963476164209,97.6586703552265,237.8650320900482,1.0,1.0,1
3022975,21.5,0.1332155667,940550400,9.9963232067,7063850.5,16,1491470236,0,0.0146615,3.782,2458000.5,0.5046377834864857,3.600500046663705,50.72973308650449,0.9403781543012484,18.03011211459189,288.2193695349554,1.0,1.0,1
2207398,20.4,0.2210828104,1331769600,12.8798146355,30734330.0,71,1491470730,0,0.0102349,3.46,2458000.5,0.639082740602857,2.593186665264945,125.9879237920386,0.7555494739483886,79.57092377239239,283.7283292851895,1.0,1.0,1
2041429,20.6,0.2016299194,1403395200,14.2400713735,44564644.0,68,1491470949,0,0.0108978,4.187,2458000.5,0.5552919817551426,2.17319489354905,351.9605677733203,0.7082087698238752,297.1892484576257,207.9897312554677,1.0,1.0,1
2398188,19.5,0.3346223745,1154995200,16.1894015851,43077676.0,62,1491470514,0,0.0225498,6.785,2458000.5,0.2736569612088209,13.24668293227481,134.2602538845283,0.6276517743950941,328.6753581761694,173.4356751108606,1.0,1.0,1
2301844,19.6,0.3195618867,1318636800,16.6362614274,12635808.0,40,1491470649,0,0.0121492,4.124,2458000.5,0.5260041127675394,0.9284967827031068,104.2666836278587,0.778397179296477,202.5739422892208,309.7213576246706,1.0,1.0,1
3558387,20.6,0.2016299194,1029974400,21.3005293606,40506416.0,26,1491468853,1,0.0439084,4.649,2458000.5,0.4187310676789489,20.11205823947074,170.1616467522472,0.8021016114934914,241.4871577635625,69.86926574448853,1.0,1.0,1
3378415,19.3,0.3669061375,1150934400,21.6881374701,32598504.0,39,1468908941,1,0.0066337,6.251,2457600.5,0.3952468407838829,25.19208353374321,262.8172051378506,0.5675308707807903,237.3566988213601,115.5804810210027,1.0,1.0,1
2468910,21.5,0.1332155667,1423353600,12.747290977,51848452.0,28,1495520388,1,0.0409294,5.959,2458000.5,0.4233477017426433,4.774411821602036,128.0258111147024,0.5809498203602207,324.7389768674062,217.4471749083402,1.0,1.0,1
3253151,22.0,0.1058168859,1094601600,7.6556388526,7343731.5,20,1506495015,0,0.0325955,3.466,2458000.5,0.5283595862727615,6.521730564412179,1.418598577559823,1.035264295801998,353.2542895118109,355.1837736819753,1.0,1.0,1
3397922,19.6,0.3195618867,802569600,18.3327339774,53124212.0,45,1485670830,0,0.0142281,5.208,2457800.5,0.2348032024240591,27.42819291107595,91.3017276853694,0.9083322391102432,58.2930682841533,349.2002761211894,1.0,1.0,1
3653902,21.8,0.1160259082,1379203200,7.4307292471,18765778.0,11,1491468214,2,0.023663,4.647,2458000.5,0.3669816450802241,5.903382678968176,280.2285228632099,0.8942758014374563,42.1216721611292,145.1401514192654,1.0,1.0,1
2490354,21.3,0.1460679643,1365984000,8.8595466876,70388368.0,32,1494875165,1,0.00409967,5.17,2458000.5,0.4093313683630468,0.5536382196600321,84.35110595939366,0.7165275315924485,245.364444488154,9.045246153041472,1.0,1.0,1
2152671,20.1,0.2538370294,1467936000,7.3674194716,29690802.0,77,1491470834,0,0.0454035,5.476,2458000.5,0.3660078747798312,2.679506950145568,163.6848804607214,0.7156624102414193,188.1255033425081,309.8124370705953,1.0,1.0,1
3582516,21.7,0.1214940408,1050969600,7.904816096,33823864.0,22,1491468740,1,0.0354341,5.296,2458000.5,0.1342413722378202,9.786673703121918,13.7170421670205,1.032994323328834,189.7728841550539,6.107305099033488,1.0,1.0,1
2488490,21.7,0.1214940408,918432000,7.465985238,45032728.0,34,1495002006,1,0.0181806,5.888,2458000.5,0.276832342773757,2.408373826125851,220.066541216687,0.747816497410525,127.3508145029687,16.60967687230428,1.0,1.0,1
3014117,20.3,0.2315021222,919641600,11.7104377129,31728840.0,35,1491470260,0,0.0196297,4.629,2458000.5,0.418194224491238,19.0515900556134,353.14443821,0.8092222886552632,116.7311277822513,131.1079408737648,1.0,1.0,1
3690051,20.3,0.2315021222,1039305600,12.3305774877,61196952.0,37,1491467914,2,0.0052176,5.111,2458000.5,0.4226191786518002,24.21455870601213,28.85461864634535,0.6962379740775666,89.580504589343,18.12391587525541,1.0,1.0,1
3127406,20.3,0.2315021222,930009600,19.7651086698,58499176.0,41,1463724937,0,0.0343186,6.918,2457600.5,0.3138109672334449,6.195929677948871,259.4271794188552,0.5798615030500943,162.7105668266063,274.7885523218287,1.0,1.0,1
3102683,22.1,0.1010543415,819590400,12.111926908,55947568.0,12,1491470145,1,0.0113586,5.9,2458000.5,0.5567337012305469,0.8481960586753917,127.0622179919935,0.4461944503308738,186.8452503669185,268.3465264350019,1.0,1.0,1
3015691,21.1,0.160160338,911692800,16.0385087524,6032182.5,33,1481382087,0,0.0369664,6.778,2457800.5,0.4438028642041213,23.74588352233252,236.2872363949326,0.4732829236614975,320.9127897529287,348.0937882476255,1.0,1.0,1
2215588,19.4,0.3503926411,1269216000,14.864496346,38265956.0,95,1495434027,0,0.00329405,5.353,2458000.5,0.6755187385301357,3.056680155229406,189.9762295959387,0.361414916923202,230.933756987141,175.5223788562929,1.0,1.0,1
2038071,19.6,0.3195618867,923529600,9.7548797822,4406726.5,50,1491470953,0,0.0340999,3.555,2458000.5,0.506925183120001,12.73067735562992,195.5340695008015,1.030481419425497,8.80906727544767,33.8430264222424,1.0,1.0,1
3472299,20.9,0.1756123185,1255564800,21.1385295287,2168158.25,10,1491469168,8,0.0142423,6.916,2455129.5,0.3160950026748142,42.0487345716077,202.0965381892554,0.5597906255803291,30.56063342061218,139.1701013407464,1.0,1.0,1
2100085,17.8,0.7320739893,1123459200,10.4904923118,6025775.0,92,1491470891,0,0.0255891,3.081,2458000.5,0.6188075761421378,2.640715843308767,305.3536427083114,1.012037236567038,42.00462292367838,284.9925552405518,1.0,1.0,1
3591722,21.3,0.1460679643,947894400,14.5327564686,23211748.0,18,1491468700,6,0.0196999,5.71,2458000.5,0.09258970181258734,27.07095324632146,290.1176283125167,0.9616328415758923,306.0184645250985,311.3597358009504,1.0,1.0,1
3567995,21.4,0.1394938229,1316044800,10.0528588782,6372346.0,50,1491468798,5,0.00505644,3.098,2458000.5,0.6209939770609917,1.538411064784907,296.5208944149864,0.9928996816217182,30.38281242595915,151.1245352421176,1.0,1.0,1
2216523,20.6,0.2016299194,1445472000,17.07176755,65481688.0,67,1491470720,0,0.0355235,6.454,2456346.5,0.4120948370750944,5.208499321631484,205.2425729545676,0.53725832544902,211.1301076969899,330.2984546084541,1.0,1.0,1
2367248,20.0,0.2658,1182470400,11.5994441993,7464119.0,51,1491470557,1,0.0329288,5.905,2458000.5,0.1397970173963595,19.87996921022646,95.09652174011394,0.8814110138728752,259.9582539089208,234.3764578867453,1.0,1.0,1
3157028,20.9,0.1756123185,1369180800,9.8128095488,72282848.0,36,1491470041,0,0.002686,5.645,2458000.5,0.1813074742198211,22.31610577352589,282.6096056123453,0.8844817573354675,109.6056454321734,136.6895380206257,1.0,1.0,1
3697798,20.5,0.2111324448,1114128000,21.8767350475,46984856.0,19,1502345916,3,0.0308154,3.288,2458000.5,0.6381568642898425,20.91754977272365,244.8862218011385,0.8010987355988434,245.1850183440139,288.8232474546822,1.0,1.0,1
3553283,20.9,0.1756123185,866332800,22.3867957528,49845204.0,31,1491468917,2,0.000867375,3.967,2458000.5,0.5281969210979273,2.97675503354987,304.0252313577493,0.8224037231700106,237.1733062697085,301.2120127342913,1.0,1.0,1
2216523,20.6,0.2016299194,1175990400,25.5992722926,66764500.0,67,1491470720,0,0.0355235,6.454,2456346.5,0.4120948370750944,5.208499321631484,205.2425729545676,0.53725832544902,211.1301076969899,330.2984546084541,1.0,1.0,1
2208115,20.7,0.1925550782,1042588800,12.554365567,46415732.0,29,1491470728,0,0.0133526,4.863,2458000.5,0.3548090281849409,23.29340240797193,135.5929068736933,0.838391284046284,292.3656795715029,348.6018465506514,1.0,1.0,1
3741556,21.3,0.1460679643,1179187200,19.9673240402,57287832.0,13,1502345982,5,0.0427367,4.053,2458000.5,0.4523207253538421,12.06866944543857,8.788946167322639,0.932695564384356,160.495989428116,244.801983970872,1.0,1.0,1
2175706,18.4,0.5553349116,884822400,9.2916768694,57664444.0,143,1491470756,0,0.028314,5.779,2458000.5,0.3498175834077441,1.991106291938947,299.7065641824987,0.6853109182904454,24.02903301999085,184.7881760388938,1.0,1.0,1
2085236,18.6,0.5064714588,1227312000,13.4257571493,14873867.0,78,1491470922,0,0.00118835,5.119,2458000.5,0.3111886921828933,12.80492879466548,54.39857977972615,0.8499770130515989,293.8497914234173,182.7069205308997,1.0,1.0,1
2022753,17.7,0.7665755735,907804800,14.955686534,19612512.0,192,1491470973,0,0.0336461,5.063,2458000.5,0.5698272881438972,3.203452172386887,307.4273922028655,0.5244030387950266,324.7309933917979,61.26526216742578,1.0,1.0,1
2434326,18.4,0.5553349116,1208217600,20.0876215225,50526684.0,33,1491470449,1,0.03814,8.751,2458000.5,0.5311980211575074,18.94493054984403,37.03187445787724,0.2977907292345986,352.9927365644639,315.5396229787827,1.0,1.0,1
2363305,21.4,0.1394938229,1029974400,4.6064244148,5694558.0,91,1493360442,0,0.0280978,5.155,2458000.5,0.2198566349700501,3.501435128556312,183.3358594755584,0.9652313761265954,179.2341676310575,310.4651569489989,1.0,1.0,1
2308242,16.5,1.332155667,1391817600,18.2208117188,68224232.0,75,1491470637,0,0.0436453,7.557,2458000.5,0.3399797159866457,24.9272962782371,272.6928189515696,0.4971170038059509,156.6239373490321,204.1265053446825,1.0,1.0,1
3170231,21.6,0.1272198785,1027296000,14.5693382398,56073652.0,26,1491470001,0,0.0212139,5.412,2455713.5,0.4862072148864076,7.612151869425832,278.8182347787312,0.5806104853308371,65.60857109513117,117.640236396616,1.0,1.0,1
3707694,21.0,0.1677084622,1421280000,28.5217152637,3699519.75,17,1491467768,7,0.0152314,2.92,2458000.5,0.8442414458880482,1.711397364813829,220.473779869961,0.3689055369451096,143.1351202459863,269.8015013507709,1.0,1.0,1
2442037,19.3,0.3669061375,1279756800,17.1559706948,3956026.5,82,1491470428,0,0.000639127,2.816,2458000.5,0.6866789126494657,17.57359889153978,292.7795913924446,0.9177372500632198,319.4572022760437,158.6677626045965,1.0,1.0,1
3409688,21.7,0.1214940408,865728000,8.6211466168,31701134.0,67,1491469416,0,0.0373312,4.834,2458000.5,0.2259752381751483,8.177685917223553,227.8057598449501,1.045678227025038,4.639511505597016,333.2956121116956,1.0,1.0,1
2162361,20.2,0.2424124811,939340800,11.3340076889,57551816.0,81,1491470792,0,0.0236921,6.676,2458000.5,0.4113817336576461,2.696580874309327,110.7848127652395,0.5166682335295893,200.1425063318039,309.9312082481288,1.0,1.0,1
2437905,19.8,0.2914439045,1421280000,15.0530068712,19228970.0,29,1491470439,0,0.00208787,3.328,2458000.5,0.6674559211306499,8.91490099807887,72.46622846130836,0.7291128727024747,106.5964228839664,279.4409743561487,1.0,1.0,1
3455100,21.3,0.1460679643,1249689600,12.1065419209,43604240.0,31,1491469255,1,0.00410468,5.17,2457800.5,0.4093554502720387,0.5536883832554448,84.34506342365722,0.7164815814688749,245.3733903070446,221.5063288797727,1.0,1.0,1
3685808,19.7,0.3051792326,1141776000,19.6328445247,64181324.0,13,1501049953,2,0.0189675,4.632,2458000.5,0.5869499138225225,6.439916738771519,111.8284333226164,0.5644125962840197,68.62105278617175,66.70230591485732,1.0,1.0,1
2482796,19.5,0.3346223745,1039910400,27.4620496805,70440904.0,78,1506408715,1,0.0242684,6.161,2458000.5,0.4252201464767748,18.14805013584654,327.4840661508824,0.5515255228451419,243.7977576134674,183.9544625811109,1.0,1.0,1
3082923,21.6,0.1272198785,1442880000,17.4780175872,23703792.0,12,1491470168,0,0.0303541,5.504,2458000.5,0.2545074461802969,23.89713992939196,356.1775272589462,0.8276409423995149,268.1774968410165,297.43997477661,1.0,1.0,1
3734189,20.6,0.2016299194,1416614400,25.2998669331,26765618.0,49,1491467444,2,0.044003,6.129,2458000.5,0.599856408408718,14.02720313584155,64.49136367081815,0.380993076054915,219.2688936605066,52.94569242437028,1.0,1.0,1
3670102,21.0,0.1677084622,892598400,16.1828140915,37971440.0,18,1500874701,1,0.0379556,3.473,2458000.5,0.5520847630808267,4.579955832470131,24.53498606195295,0.971270064390566,127.5857938388203,33.45908166876715,1.0,1.0,1
2465617,21.4,0.1394938229,1000512000,6.5715412795,4913150.0,22,1491470371,0,0.0321026,5.128,2458000.5,0.2297965278374581,9.111115273964812,358.4847390397616,0.9566387158543652,21.731253400944,176.818566282719,1.0,1.0,1
3152317,21.2,0.1529519353,1458604800,11.5400364255,39968184.0,19,1491470051,0,0.0254945,6.737,2458000.5,0.182027064622519,17.02033806514454,199.5146488823091,0.713301734092209,168.7740190179003,74.04750121886342,1.0,1.0,1
3457840,20.8,0.1838886721,1458000000,19.9397464294,21527168.0,26,1501049935,1,0.0465758,4.283,2458000.5,0.7291075636048079,6.414535285962795,205.5002225703682,0.3956248849383832,219.7706832044524,328.0274205632398,1.0,1.0,1
3508146,21.7,0.1214940408,1331164800,19.6848496637,31915100.0,15,1491469098,1,0.0175511,3.952,2458000.5,0.7457495070819262,11.93390056675077,154.4962738331342,0.4100574659678637,116.7608312939288,220.6181750542141,1.0,1.0,1
2177049,19.7,0.3051792326,1199750400,11.6068909324,37596292.0,79,1491470753,0,0.000142954,4.495,2458000.5,0.6144685576724472,0.650214690683878,127.1351985119613,0.546413680779111,259.5974516853921,286.7675468643076,1.0,1.0,1
2164202,20.8,0.1838886721,1166745600,6.7909610919,34205588.0,73,1495952423,0,0.0241636,6.099,2458000.5,0.2792445622055008,4.669720186458235,342.9446180859713,0.712283766806244,56.11674907775181,350.6047159542996,1.0,1.0,1
2382758,20.2,0.2424124811,1465948800,6.4819309781,11859988.0,88,1491470533,0,0.0229268,4.745,2458000.5,0.3171415110666259,4.674138672406333,321.8246766497832,0.9421219022390164,334.1310777267072,254.7657645687433,1.0,1.0,1
2177049,19.7,0.3051792326,1199750400,11.6068909324,37596292.0,79,1491470753,0,0.000142954,4.495,2458000.5,0.6144685576724472,0.650214690683878,127.1351985119613,0.546413680779111,259.5974516853921,286.7675468643076,1.0,1.0,1
2068346,16.9,1.1080388213,1473292800,11.2386989901,39698964.0,190,1491470927,0,0.0381127,4.389,2458000.5,0.4166767550850329,16.69457795384644,219.3949732676981,0.8793330377206446,140.2454040388012,189.2320320513134,1.0,1.0,1
3723951,20.5,0.2111324448,823737600,32.3499906347,55525012.0,11,1491467569,4,0.0484137,3.908,2458000.5,0.6711475607345625,12.27143257831406,134.4972866968478,0.5551324637738538,251.3421943530363,319.5869225956779,1.0,1.0,1
2385252,19.3,0.3669061375,950572800,30.0483744976,55245736.0,29,1491470532,0,0.0289041,5.509,2458000.5,0.1836939533965696,50.06224641263285,155.4809431198817,0.859549041982544,101.9155473600335,19.86718164170532,1.0,1.0,1
3766185,20.4,0.2210828104,1404777600,25.8273211212,47306824.0,21,1499149169,5,0.0345777,3.56,2458000.5,0.6266361830806472,9.099459740631136,75.57212659427833,0.7452748797979979,121.1006073401724,59.00349324412046,1.0,1.0,1
3370167,21.4,0.1394938229,984614400,26.4758430875,62645324.0,26,1491469612,1,0.02399,7.016,2458000.5,0.4101333687361926,21.73466211109749,158.3762559267166,0.4838806972892799,226.0087131127022,139.3409018891939,1.0,1.0,1
3550889,19.8,0.2914439045,1291766400,14.4036755343,6697732.5,40,1491468989,0,0.00110985,3.742,2458000.5,0.6074477960806909,0.2476719460469025,236.6859228467889,0.7319715681269554,266.4440883385259,216.2932275225305,1.0,1.0,1
